webPublicationDate,webTitle,label,score,anger,fear,joy,sadness,love,surprise
2022-10-24T14:00:29Z,Russian TV presenter accused of inciting genocide in Ukraine,NEGATIVE,0.9750187397003174,0.6636550426483154,0.2800215184688568,0.046203840523958206,0.006405240390449762,0.0022900463081896305,0.0014243433251976967
2022-10-20T05:00:46Z,Ukraine’s true detectives: the investigators closing in on Russian war criminals,POSITIVE,0.9975860118865967,0.6948810815811157,0.16505540907382965,0.1062217578291893,0.023265229538083076,0.00549372797831893,0.0050827800296247005
2022-10-20T18:16:40Z,Ukraine plans power cuts after Russian strikes on plants,NEGATIVE,0.9952148199081421,0.5974461436271667,0.23235926032066345,0.14396947622299194,0.019640566781163216,0.003334775799885392,0.003249801229685545
2022-10-18T09:30:44Z,Fresh Russian strikes hit ‘critical infrastructure’ in Ukraine | First Thing,POSITIVE,0.9934937357902527,0.6043381094932556,0.18482482433319092,0.12751707434654236,0.06718362122774124,0.0084479795768857,0.007688371930271387
2022-09-18T05:00:04Z,"‘They won’t invade, will they?’ Fears rise in Russian city that Ukraine war could cross border",NEGATIVE,0.5067965984344482,0.7555652260780334,0.22389087080955505,0.009827965870499611,0.008169136941432953,0.0013502375222742558,0.0011965950252488256
2022-04-20T00:23:28Z,Russian tycoon Oleg Tinkov denounces ‘insane war’ in Ukraine ,POSITIVE,0.6328955888748169,0.9431808590888977,0.03674180060625076,0.008314607664942741,0.00799819640815258,0.0021118288859725,0.001652686158195138
2022-09-12T12:36:22Z,Ukraine continues Kharkiv offensive despite apparent Russian retaliation,NEGATIVE,0.9740066528320312,0.8773255348205566,0.08278588950634003,0.021414557471871376,0.014657840132713318,0.0021049908827990294,0.0017111006891354918
2022-10-05T18:09:02Z,Putin appears to admit severe Russian losses in Ukraine,NEGATIVE,0.9982763528823853,0.5566955208778381,0.187561497092247,0.1771615892648697,0.06972251832485199,0.005875343922525644,0.0029835610184818506
2022-07-15T04:09:37Z,G20: Canada claims Russian delegation are personally responsible for ‘war crimes’ in Ukraine,NEGATIVE,0.9800211787223816,0.7544503808021545,0.19107191264629364,0.024798592552542686,0.022313067689538002,0.0038939209189265966,0.0034720636904239655
2022-08-11T18:00:24Z,"Russia-Ukraine war: invasion ‘starting to fail’ and Russian forces suffering huge losses, says UK – as it happened",NEGATIVE,0.9991105198860168,0.9862290620803833,0.006743319798260927,0.004064660053700209,0.001933130668476224,0.0005339272902347147,0.0004959302605129778
2022-10-05T18:09:02Z,Putin appears to admit severe Russian losses in Ukraine,NEGATIVE,0.9982763528823853,0.5566955208778381,0.187561497092247,0.1771615892648697,0.06972251832485199,0.005875343922525644,0.0029835610184818506
2022-08-11T18:00:24Z,"Russia-Ukraine war: invasion ‘starting to fail’ and Russian forces suffering huge losses, says UK – as it happened",NEGATIVE,0.9991105198860168,0.9862290620803833,0.006743319798260927,0.004064660053700209,0.001933130668476224,0.0005339272902347147,0.0004959302605129778
2022-05-20T13:26:23Z,Russian soldier says he will accept punishment for Ukraine war crime,NEGATIVE,0.8642538785934448,0.6798765063285828,0.2272360622882843,0.05949084088206291,0.02261289395391941,0.009136343374848366,0.001647287979722023
2022-10-07T18:01:19Z,"Russia-Ukraine war: Russians being prepared for nuclear war, warns Zelenskiy; White House says no indication of immediate Russian plans – as it happened",NEGATIVE,0.9994625449180603,0.43833738565444946,0.27023088932037354,0.2597341239452362,0.02424391359090805,0.004846388939768076,0.0026072238106280565
2022-05-13T10:49:50Z,First Russian soldier goes on trial in Ukraine for war crimes,NEGATIVE,0.5619234442710876,0.8535521626472473,0.11724545061588287,0.013126861304044724,0.011135104112327099,0.0031109570991247892,0.0018294828478246927
2022-07-30T17:11:50Z,Russia-Ukraine war: Kyiv hits back at Russian calls to ‘hang’ and ‘humiliate’ Azov fighters – as it happened ,NEGATIVE,0.994098424911499,0.99754399061203,0.0011922272387892008,0.0005690838443115354,0.00032397356699220836,0.00019106129184365273,0.00017959694378077984
2022-08-17T16:37:02Z,‘I don’t see justice in this war’: Russian soldier exposes rot at core of Ukraine invasion,NEGATIVE,0.9966509938240051,0.8025930523872375,0.15051443874835968,0.022087423130869865,0.019927291199564934,0.002788390964269638,0.002089346759021282
2022-09-20T20:23:31Z,"Russia-Ukraine war live: Putin’s address on ‘votes’ in occupied regions postponed, say Russian media – as it happened",NEGATIVE,0.9958546757698059,0.751380205154419,0.1276451200246811,0.09784648567438126,0.01743461936712265,0.0030594742856919765,0.0026340254116803408
2022-09-18T21:02:11Z,"Russia-Ukraine war: medics killed by Russian strike during evacuation of hospital, says Kharkiv governor – as it happened",NEGATIVE,0.9940745234489441,0.46145451068878174,0.4037330746650696,0.12375199794769287,0.0053817168809473515,0.0038572754710912704,0.0018214528681710362
2022-10-10T13:37:15Z,The Treasures of Crimea review – Ukraine and Russia’s war over ancient gold,POSITIVE,0.9862988591194153,0.7622931003570557,0.08898887783288956,0.05449964851140976,0.05444823205471039,0.023704620078206062,0.016065483912825584
2022-08-10T18:00:25Z,Russia-Ukraine war: Kyiv says nine Russian planes destroyed in past 24 hours – as it happened,NEGATIVE,0.9932547211647034,0.8138843178749084,0.11348139494657516,0.06001223996281624,0.007396528031677008,0.0034169068094342947,0.001808568718843162
2022-09-18T21:02:11Z,"Russia-Ukraine war: medics killed by Russian strike during evacuation of hospital, says Kharkiv governor – as it happened",NEGATIVE,0.9940745234489441,0.46145451068878174,0.4037330746650696,0.12375199794769287,0.0053817168809473515,0.0038572754710912704,0.0018214528681710362
2022-10-23T00:58:35Z,Ukraine faces power outages after ‘massive’ Russian strikes target energy facilities,NEGATIVE,0.9864997863769531,0.7724471092224121,0.10154107213020325,0.09874817728996277,0.01814027689397335,0.006106256972998381,0.003017014591023326
2022-10-19T11:12:12Z,Financial toll on Ukraine of downing drones ‘vastly exceeds Russian costs’,NEGATIVE,0.8653050661087036,0.30726006627082825,0.29638320207595825,0.20931875705718994,0.15877699851989746,0.0150703564286232,0.013190695084631443
2022-05-18T16:11:10Z,Russian soldier pleads guilty in first Ukraine war crimes trial since invasion,NEGATIVE,0.671076238155365,0.6622673869132996,0.28510981798171997,0.031829170882701874,0.01592462882399559,0.0028147355187684298,0.0020542056299746037
2022-04-23T17:54:30Z,Countries buying Russian oil ‘complicit in war crimes’ says Ukraine adviser,NEGATIVE,0.5839499831199646,0.7334007620811462,0.13287779688835144,0.09746204316616058,0.025367101654410362,0.006502210162580013,0.0043899985030293465
2022-10-16T18:53:30Z,"Russia-Ukraine war, as it happened: nearly 9,000 Russian troops to be stationed in Belarus; Putin’s forces continuing ‘forced deportations’",NEGATIVE,0.9855049252510071,0.7139732837677002,0.2076556533575058,0.05932975932955742,0.014455877244472504,0.0024225320667028427,0.002162815537303686
2022-05-13T05:01:27Z,First Russian soldier to go on trial in Ukraine for war crimes,POSITIVE,0.990435004234314,0.8324325084686279,0.12223824113607407,0.022981062531471252,0.013968568295240402,0.005382884759455919,0.002996646799147129
2022-08-24T17:57:24Z,Ukraine independence day overshadowed by fear of Russian attacks,NEGATIVE,0.9761383533477783,0.9337915182113647,0.04418788105249405,0.014987585134804249,0.004915020428597927,0.0012760269455611706,0.0008419686346314847
2022-03-27T06:00:18Z,Alexei Ratmansky: Russian cultural figures must oppose war in Ukraine ,POSITIVE,0.9977970123291016,0.9639111161231995,0.015578819438815117,0.011243524961173534,0.006996139418333769,0.001586197642609477,0.0006841377471573651
2022-08-24T17:57:24Z,Ukraine independence day overshadowed by fear of Russian attacks,NEGATIVE,0.9761383533477783,0.9337915182113647,0.04418788105249405,0.014987585134804249,0.004915020428597927,0.0012760269455611706,0.0008419686346314847
2022-09-11T14:58:57Z,Putin loyalist Kadyrov criticises Russian army’s performance over Ukraine retreat,NEGATIVE,0.9945067763328552,0.993780791759491,0.0036151851527392864,0.001047388301230967,0.0009534204727970064,0.0003588592808227986,0.00024440392735414207
2022-09-08T09:45:57Z,Ukraine police uncover child sexual abuse ring involving Russian children ,NEGATIVE,0.8809377551078796,0.9103617072105408,0.07577843219041824,0.008224553428590298,0.003158505307510495,0.0015013412339612842,0.0009755444480106235
2022-10-02T14:45:23Z,Ukraine declares full control of Lyman after Russian forces pull out,POSITIVE,0.9528084993362427,0.4040360152721405,0.3590008318424225,0.11394570767879486,0.1090233102440834,0.00819188728928566,0.005802237894386053
2022-08-03T17:57:20Z,Russia-Ukraine war live: Scholz insists turbine at centre of Russian gas row works; 10m Ukraine border crossings since invasion – as it happened,NEGATIVE,0.980370283126831,0.7206214070320129,0.26467883586883545,0.007947760634124279,0.004793103784322739,0.0010592775652185082,0.0008996249525807798
2022-09-10T17:54:58Z,Ukraine-Russia war: residents of Russian-controlled Kharkiv told to evacuate as Ukrainian counter-offensive advances – as it happened,NEGATIVE,0.9963812828063965,0.7489066123962402,0.1899377703666687,0.04188978299498558,0.01474573090672493,0.002504803007468581,0.002015249105170369
2022-10-19T18:11:54Z,Russia-Ukraine war live: hundreds of thousands without water or power; Russia warns of battle for Kherson in ‘very near future’,NEGATIVE,0.9969708919525146,0.48567119240760803,0.4276813864707947,0.06935326009988785,0.013425351120531559,0.0022115956526249647,0.0016571725718677044
2022-09-25T16:36:50Z,Zelenskiy vows to liberate all of Ukraine as Russian ‘vote’ continues,POSITIVE,0.9942793846130371,0.7833079099655151,0.14148955047130585,0.04374248534440994,0.014725696295499802,0.014096798375248909,0.0026375383604317904
2022-06-28T23:14:06Z,Russia-Ukraine war: At least two killed after Russian shelling in Donetsk – as it happened,NEGATIVE,0.9920278191566467,0.7733904123306274,0.150167778134346,0.0633523166179657,0.0072113145142793655,0.0039517078548669815,0.0019265019800513983
2022-09-28T14:53:55Z,Ukraine charges Russian soldiers alleged to have shot at civilian cars ,NEGATIVE,0.9939929842948914,0.5001062154769897,0.4795086979866028,0.00970358494669199,0.006589877884835005,0.002606416819617152,0.001485255779698491
2022-10-14T10:38:26Z,London body in row with Ukraine over insuring Russian oil-carrying ships,NEGATIVE,0.9937447905540466,0.43218985199928284,0.39932915568351746,0.1479584127664566,0.01123450230807066,0.005903949495404959,0.0033841151744127274
2022-06-15T16:38:58Z,Ukraine ignores Russian ultimatum to surrender Sievierodonetsk,POSITIVE,0.947775661945343,0.7593203186988831,0.13111965358257294,0.07341348379850388,0.03149614855647087,0.0028968355618417263,0.0017535844817757607
2022-09-21T16:24:22Z,Putin announces partial mobilisation and threatens nuclear retaliation in escalation of Ukraine war,NEGATIVE,0.9745461940765381,0.8683220744132996,0.060891855508089066,0.05306915193796158,0.014009249396622181,0.002398577518761158,0.0013090138090774417
2022-10-10T19:35:08Z,Ukraine to demand step-change in western aid after Russian missile blitz,POSITIVE,0.8937638401985168,0.7405701875686646,0.14227138459682465,0.09553904086351395,0.017702005803585052,0.0021308513823896646,0.0017864614492282271
2022-03-03T09:53:03Z,ICC launches war crimes investigation over Russian invasion of Ukraine,POSITIVE,0.8565204739570618,0.7066160440444946,0.26125404238700867,0.01469857431948185,0.011480501852929592,0.0034792302176356316,0.0024715345352888107
2022-09-17T06:00:38Z,Ukraine depends on morale and Russia on mercenaries. It could decide the war,NEGATIVE,0.9922601580619812,0.8562701344490051,0.08103138208389282,0.03513424098491669,0.0237884558737278,0.002321886597201228,0.0014538270188495517
2022-09-18T18:27:20Z,West wavers on Ukraine proposals to seize Russian assets as reparations,NEGATIVE,0.9931824803352356,0.8973622918128967,0.06760602444410324,0.01765463873744011,0.01461457647383213,0.001429219264537096,0.0013333088718354702
2022-09-14T03:39:36Z,Ukraine takes control of entire Kharkiv region and towns seized at onset of Russian invasion,POSITIVE,0.9063078761100769,0.46964770555496216,0.4150351285934448,0.08006099611520767,0.025982607156038284,0.005935238674283028,0.0033383076079189777
2022-03-02T05:00:30Z,Researchers gather evidence of possible Russian war crimes in Ukraine,POSITIVE,0.9680991172790527,0.9081555008888245,0.0482068732380867,0.025848492980003357,0.01003812812268734,0.0052873012609779835,0.0024636422749608755
2022-04-10T16:43:55Z,"New Russian war chief will bring more brutality in Ukraine, US warns",NEGATIVE,0.9797217845916748,0.9385578632354736,0.04979461804032326,0.006440720055252314,0.003901752410456538,0.0007018966134637594,0.0006031234515830874
2022-10-10T19:35:08Z,Ukraine to demand step-change in western aid after Russian missile blitz,POSITIVE,0.8937638401985168,0.7405701875686646,0.14227138459682465,0.09553904086351395,0.017702005803585052,0.0021308513823896646,0.0017864614492282271
2022-10-24T02:16:42Z,US dismisses ‘transparently false’ Russian claims of Ukraine plan to use ‘dirty bomb’,NEGATIVE,0.994823694229126,0.9750081896781921,0.01245211809873581,0.007411082275211811,0.0038092287722975016,0.0007269526831805706,0.0005923807621002197
2022-06-30T15:33:10Z,Ukraine pushes Russian forces from strategic Snake Island,POSITIVE,0.9903838634490967,0.6819835901260376,0.21676041185855865,0.057029131799936295,0.036471206694841385,0.0050931042060256,0.0026624996680766344
2022-07-14T12:08:35Z,"Russian war slowing growth and hiking inflation, European Commission warns ",NEGATIVE,0.9919187426567078,0.4232921898365021,0.2887303829193115,0.21764527261257172,0.06194162368774414,0.005179156549274921,0.0032113920897245407
2022-08-20T18:09:48Z,Russia-Ukraine war: explosion reported in Crimea as UK says attacks behind Russian lines hitting logistics – as it happened,NEGATIVE,0.983923614025116,0.8683458566665649,0.11923076212406158,0.00610003899782896,0.0033784746192395687,0.0022220418322831392,0.0007228562026284635
2022-04-07T01:05:57Z,Russia-Ukraine war: what we know on day 43 of Russian invasion,NEGATIVE,0.9675801992416382,0.7946930527687073,0.1581629514694214,0.021757027134299278,0.021584155037999153,0.002218225272372365,0.001584641053341329
2022-04-10T16:43:55Z,"New Russian war chief will bring more brutality in Ukraine, US warns",NEGATIVE,0.9797217845916748,0.9385578632354736,0.04979461804032326,0.006440720055252314,0.003901752410456538,0.0007018966134637594,0.0006031234515830874
2022-04-24T00:56:32Z,Russia-Ukraine war: what we know on day 60 of the Russian invasion,NEGATIVE,0.9741716980934143,0.8586835265159607,0.10092014819383621,0.01955351047217846,0.01779329776763916,0.0017328679095953703,0.0013167168945074081
2022-10-22T19:15:07Z,Russia-Ukraine war live: Russia launches 36 rockets in ‘massive attack’; power outages in central and western Ukraine after shelling – as it happened,NEGATIVE,0.9663678407669067,0.5801287889480591,0.29496079683303833,0.0725831687450409,0.04472348093986511,0.005146652925759554,0.002457073424011469
2022-10-02T11:05:52Z,Mark Hamill calls for more drones for Ukraine to fight Russian invasion,NEGATIVE,0.9892555475234985,0.9128977060317993,0.04087788984179497,0.0284842848777771,0.014065521769225597,0.0024664555676281452,0.0012081023305654526
2022-09-08T07:21:10Z,Lloyd’s of London takes £1.1bn hit from Ukraine war,NEGATIVE,0.9917114973068237,0.7387821078300476,0.1274353414773941,0.0930633619427681,0.03257376328110695,0.0042359959334135056,0.003909467253834009
2022-10-26T14:19:02Z,Don’t be fooled: sanctions really are hurting Russia’s war against Ukraine | Carla Norrlöf,NEGATIVE,0.9718896746635437,0.8076297044754028,0.17504499852657318,0.008952147327363491,0.005814664531499147,0.001842424739152193,0.0007160836830735207
2022-03-10T05:16:29Z,Rio Tinto to sever ties with Russian businesses over Ukraine war,NEGATIVE,0.701726496219635,0.9095203280448914,0.04056376963853836,0.03632289171218872,0.010528984479606152,0.002163860946893692,0.0009001108701340854
2022-10-23T20:31:48Z,Russia-Ukraine war live: UK defence secretary dismisses Russia’s claims Ukraine plans to escalate conflict – as it happened,NEGATIVE,0.9984664916992188,0.9826549887657166,0.009165838360786438,0.006054039113223553,0.0014526513405144215,0.0003627500555012375,0.0003098834422416985
2022-09-23T14:08:44Z,"Russia has committed war crimes in Ukraine, say UN investigators",NEGATIVE,0.9883711934089661,0.6778988242149353,0.2999786138534546,0.015535258688032627,0.0035762039478868246,0.0017892601899802685,0.0012218380579724908
2022-09-21T01:42:44Z,Biden to rally world leaders against Russian attempts to annex Ukraine regions,POSITIVE,0.9941399097442627,0.9773494601249695,0.008125140331685543,0.006618221756070852,0.006056907586753368,0.0012461049482226372,0.0006041864398866892
2022-03-29T04:50:56Z,Melbourne radio station 3ZZZ suspends Russian-language broadcaster over Ukraine war reports,NEGATIVE,0.999666690826416,0.552147626876831,0.35295844078063965,0.078266941010952,0.012701435014605522,0.0020508405286818743,0.0018747450085356832
2022-09-26T17:59:11Z,"Russia-Ukraine war: Russian conscripts being sent straight to front, Kyiv says; UK sanctions Russians linked to ‘sham referendums’ – as it happened",NEGATIVE,0.9967336654663086,0.9174669981002808,0.05205125734210014,0.020041923969984055,0.008277744986116886,0.00115291983820498,0.0010091804433614016
2022-03-28T13:57:22Z,Russian news outlet Novaya Gazeta to close until end of Ukraine war,NEGATIVE,0.7318822741508484,0.39568662643432617,0.2952415347099304,0.2036830186843872,0.09388595074415207,0.007589629851281643,0.00391324982047081
2022-03-25T09:05:33Z,Russian activists sign open letter calling for end to war in Ukraine,NEGATIVE,0.687962532043457,0.8941760659217834,0.05115684121847153,0.026177771389484406,0.02403612621128559,0.002727355808019638,0.001725848182104528
2022-09-21T14:37:16Z,Putin flirts again with grim prospect of nuclear war – this time he might mean it,NEGATIVE,0.9904210567474365,0.9893475770950317,0.004444262478500605,0.0034234935883432627,0.0013655931688845158,0.0010550643783062696,0.00036400347016751766
2022-03-28T13:57:22Z,Russian news outlet Novaya Gazeta to close until end of Ukraine war,NEGATIVE,0.7318822741508484,0.39568662643432617,0.2952415347099304,0.2036830186843872,0.09388595074415207,0.007589629851281643,0.00391324982047081
2022-09-15T17:35:09Z,Ukraine: Kryvyi Rih residents urged to shelter as Russian missiles strike again,NEGATIVE,0.9798519015312195,0.6616859436035156,0.17865128815174103,0.1280115395784378,0.021688491106033325,0.007261475082486868,0.0027013071812689304
2022-09-30T14:23:46Z,‘Deliberate war crime’: horror as Russian missile hits civilian convoy,NEGATIVE,0.9871627688407898,0.9227612018585205,0.04768545925617218,0.011112036183476448,0.010039439424872398,0.006417788099497557,0.0019840390887111425
2022-03-23T06:00:22Z,Russian couple who protested against war in Ukraine claim asylum in UK,POSITIVE,0.9018667340278625,0.8422293066978455,0.07163003087043762,0.07027214020490646,0.011370409280061722,0.002287616953253746,0.0022104380186647177
2022-09-21T10:33:21Z,Russians: tell us what you think about Putin’s escalation of war in Ukraine,POSITIVE,0.9977115392684937,0.7173115015029907,0.12620490789413452,0.10771577805280685,0.043653905391693115,0.0028006730135530233,0.0023132418282330036
2022-09-26T12:53:13Z,Russia: man shoots officer drafting residents for war in Ukraine,NEGATIVE,0.9785328507423401,0.510356605052948,0.4695446193218231,0.008798342198133469,0.007481786422431469,0.002130345441401005,0.0016883289208635688
2022-08-16T16:36:26Z,"Ukraine aiming to create chaos within Russian forces, Zelenskiy adviser says",NEGATIVE,0.8857611417770386,0.9604494571685791,0.01757570169866085,0.015710802748799324,0.005189818330109119,0.0005771168507635593,0.000497005763463676
2022-08-02T16:28:09Z,Russia claims US ‘directly involved’ in Ukraine war,NEGATIVE,0.9729159474372864,0.7049574851989746,0.22465452551841736,0.03297211974859238,0.024400776252150536,0.006799737922847271,0.006215333007276058
2022-07-03T22:17:52Z,Australian PM visits sites of Russian atrocities in Ukraine,POSITIVE,0.7189688682556152,0.7485232949256897,0.1204388365149498,0.09598370641469955,0.024773890152573586,0.006950055249035358,0.0033302365336567163
2022-09-09T11:00:31Z,"Ukraine needs ‘radical’ reform to sustain war effort, warn economists",NEGATIVE,0.994201123714447,0.9477840065956116,0.03183060511946678,0.010650877840816975,0.006795249413698912,0.0018772968323901296,0.001061894348822534
2022-09-07T03:26:09Z,Ukraine war and energy crisis on Truss agenda as British PM speaks to Biden,NEGATIVE,0.813458263874054,0.7482069730758667,0.21478068828582764,0.01521186251193285,0.014715793542563915,0.005098855122923851,0.001985822804272175
2022-04-28T04:00:49Z,"Friends no longer, Ukraine removes Russian statues and street names",NEGATIVE,0.9944948554039001,0.8827247023582458,0.0987841859459877,0.01086384616792202,0.00563378119841218,0.001390921650454402,0.0006025698385201395
2022-04-03T01:51:53Z,Russia-Ukraine war: what we know on day 39 of the Russian invasion,NEGATIVE,0.9736034274101257,0.8537812829017639,0.10486236959695816,0.02008124813437462,0.018128616735339165,0.001818857854232192,0.0013275928795337677
2022-04-05T18:10:22Z,Russia-Ukraine war: what we know on day 41 of the Russian invasion,NEGATIVE,0.9765163064002991,0.8448938727378845,0.11116216331720352,0.02105552889406681,0.019657542929053307,0.0018742356915026903,0.0013567119603976607
2022-03-14T18:32:35Z,Ukraine war: everything we know on day 19 of the Russian invasion,NEGATIVE,0.9738329648971558,0.6953310370445251,0.20343852043151855,0.05898447707295418,0.03779696673154831,0.0024390555918216705,0.002010019961744547
2022-04-06T17:13:09Z,Russia-Ukraine war: what we know on day 42 of the Russian invasion,NEGATIVE,0.9766665101051331,0.8241655230522156,0.1325226128101349,0.021945349872112274,0.018053121864795685,0.0018742512911558151,0.0014392369193956256
2022-08-17T18:09:05Z,"Russia-Ukraine war: at least 12 Russians killed in strike on Nova Kakhovka base, says Ukraine – as it happened",NEGATIVE,0.9934811592102051,0.3736325800418854,0.30551621317863464,0.30514806509017944,0.008526372723281384,0.0047636376693844795,0.002413179026916623
2022-06-28T09:25:11Z,World leaders condemn Russian attack on Ukraine shopping centre,NEGATIVE,0.9893641471862793,0.6375471353530884,0.18294617533683777,0.14681124687194824,0.027464672923088074,0.0031669968739151955,0.0020637819543480873
2022-10-14T09:13:43Z,‘He joined the enemy’: a Ukraine soldier on fighting his father on Russian side,POSITIVE,0.8890321850776672,0.9302878975868225,0.05142064392566681,0.00961904413998127,0.005972591694444418,0.0015962226316332817,0.0011035763891413808
2022-03-31T13:38:50Z,Russia-Ukraine war: what we know on day 36 of the Russian invasion,NEGATIVE,0.9732964038848877,0.8528744578361511,0.10590998083353043,0.019611001014709473,0.018427109345793724,0.001822573016397655,0.0013548941351473331
2022-09-20T05:00:03Z,Ukraine war to take centre stage at UN as west and Russia vie for support,NEGATIVE,0.7499538660049438,0.8296365141868591,0.10560303926467896,0.049715302884578705,0.008720498532056808,0.005067479331046343,0.0012570979306474328
2022-03-05T05:00:14Z,Eminent writers urge Russian speakers to tell truth of war in Ukraine,POSITIVE,0.9953358769416809,0.9900004267692566,0.0035097755026072264,0.002029314637184143,0.0015913393581286073,0.0015267098788172007,0.0013424577191472054
2022-04-02T01:39:57Z,Russia-Ukraine war: what we know on day 38 of the Russian invasion,NEGATIVE,0.9739166498184204,0.857377827167511,0.10314691066741943,0.019402477890253067,0.016925059258937836,0.001818373566493392,0.0013293372467160225
2022-03-30T00:12:10Z,Russia-Ukraine war: what we know on day 35 of the Russian invasion,NEGATIVE,0.9715065956115723,0.8588991165161133,0.10187767446041107,0.01899614743888378,0.017165789380669594,0.0017701005563139915,0.0012911326484754682
2022-10-31T14:59:35Z,Norway puts military on raised alert level in response to Ukraine war,POSITIVE,0.988987386226654,0.7594923377037048,0.1650969386100769,0.047516074031591415,0.023047687485814095,0.002450428670272231,0.0023965449072420597
2022-03-29T11:55:12Z,Russia-Ukraine war: what we know on day 34 of the Russian invasion,NEGATIVE,0.9715292453765869,0.8443273901939392,0.11147858947515488,0.02143128775060177,0.019441138952970505,0.0019265832379460335,0.0013950366992503405
2022-04-01T01:23:26Z,Russia-Ukraine war: what we know on day 37 of the Russian invasion,NEGATIVE,0.9720169305801392,0.8474277853965759,0.11166703701019287,0.020043635740876198,0.017635712400078773,0.0018624910153448582,0.0013633815106004477
2022-10-21T18:04:49Z,Russia-Ukraine war: US pledges ‘unwavering commitment’ to Ukraine; Zelenskiy accuses Russia of delaying grain ships – as it happened,NEGATIVE,0.9453144669532776,0.9577054381370544,0.02935507707297802,0.009113801643252373,0.0027826661244034767,0.0006734729977324605,0.000369615649105981
2022-03-04T05:05:05Z,"Russian attack on Ukraine nuclear plant shows ‘recklessness and dangers of Putin’s war’, Australia says",NEGATIVE,0.9784236550331116,0.5303241014480591,0.4157111644744873,0.032267529517412186,0.018179230391979218,0.0017623199382796884,0.001755611621774733
2022-03-07T13:32:58Z,Ukraine war: what we know on day 12 of the Russian invasion,NEGATIVE,0.9852377772331238,0.8169471621513367,0.12451285123825073,0.03318667784333229,0.02174651250243187,0.0019279097905382514,0.0016788230277597904
2022-03-28T11:20:14Z,Russia-Ukraine war: what we know on day 33 of the Russian invasion,NEGATIVE,0.9738354682922363,0.847756564617157,0.10530129820108414,0.02187705785036087,0.021729426458477974,0.0019649583846330643,0.001370801473967731
2022-10-03T15:04:06Z,Russian woman behind on-air war protest reportedly escapes house arrest,POSITIVE,0.7253843545913696,0.879040539264679,0.09745477139949799,0.010871712118387222,0.009467123076319695,0.002259607659652829,0.0009063031175173819
2022-10-23T00:17:57Z,Russia-Ukraine war latest: what we know on day 242 of the invasion,NEGATIVE,0.9752622246742249,0.6935049295425415,0.22632618248462677,0.05624058097600937,0.019215840846300125,0.0026711164973676205,0.002041321014985442
2022-10-26T04:00:51Z,‘Accountability gap’: Nobel peace prize winner warns Russian war crimes going unpunished,NEGATIVE,0.9853894710540771,0.5938882231712341,0.2527186870574951,0.07395751029253006,0.06826496124267578,0.0071052005514502525,0.004065428860485554
